customer_id,mean_amount,std_amount,mean_nb_tx_per_day,network_id,bin,lat_customer,log_customer,available_terminals,nb_terminals
C00001965,92.42278533138281,46.211392665691406,3.0080981829747757,M,552727,37.761,7.4425,"['T001016', 'T001008', 'T001034']",3
C00001966,24.206558003243494,12.103279001621747,3.431631305897239,M,510034,37.4409,7.9346,"['T001008', 'T001066']",2
C00001967,73.96388847618995,36.981944238094975,1.4099196569199997,V,412487,40.0639,7.9841,"['T001017', 'T001040', 'T001026', 'T001005', 'T001023', 'T001085', 'T001084']",7
C00001968,63.587783356712734,31.793891678356367,2.9880251770988613,D,360044,41.809,7.5576,"['T001035', 'T001020', 'T001025']",3
C00001969,15.23116297572441,7.615581487862205,3.511477040788046,D,361825,39.7452,7.6345,"['T001026', 'T001005', 'T001022', 'T001081', 'T001054', 'T001084', 'T001050']",7
C00001970,57.98722477547571,28.993612387737855,0.7877922715227128,M,520629,38.3184,8.6194,"['T001048', 'T001037', 'T001043', 'T001075', 'T001028', 'T001089', 'T001058', 'T001098', 'T001097']",9
C00001971,56.30197170920731,28.150985854603654,3.0116352820640633,M,557888,38.3958,7.7773,"['T001024', 'T001051', 'T001016', 'T001034', 'T001052', 'T001000', 'T001095', 'T001037']",8
C00001972,66.9644636137221,33.48223180686105,3.0460325812007274,D,364341,40.6895,8.8417,"['T001033', 'T001053', 'T001069', 'T001076', 'T001009', 'T001090']",6
C00001973,81.2183452649371,40.60917263246855,2.356713892342042,M,518838,38.4042,9.284,"['T001048', 'T001018', 'T001002', 'T001075', 'T001043', 'T001089', 'T001086', 'T001097', 'T001047']",9
C00001974,83.28351111235412,41.64175555617706,1.6865196279959682,M,520346,39.5729,9.0134,"['T001030', 'T001059', 'T001019', 'T001073', 'T001004', 'T001099', 'T001007']",7
C00001975,61.33834175397322,30.66917087698661,0.6710737067713799,M,518772,39.4522,8.1522,"['T001088', 'T001059', 'T001013', 'T001022', 'T001049', 'T001004', 'T001079', 'T001050', 'T001029', 'T001054']",10
C00001976,90.43228735998233,45.21614367999116,1.368646645935312,D,361848,37.9088,9.4737,"['T001018', 'T001038', 'T001039', 'T001002', 'T001047', 'T001086', 'T001048']",7
C00001977,16.19474782556636,8.09737391278318,0.9022995283122199,V,464407,39.2673,7.8139,"['T001057', 'T001079', 'T001029', 'T001022', 'T001050', 'T001088', 'T001049', 'T001055']",8
C00001978,36.0173756337709,18.00868781688545,0.1479987500033757,D,361842,41.1202,8.9381,"['T001042', 'T001056', 'T001062', 'T001076', 'T001068', 'T001093', 'T001090']",7
C00001979,51.615271534307304,25.807635767153652,0.10800090985551725,A,375563,40.1887,9.1604,"['T001072', 'T001061', 'T001069', 'T001012', 'T001009', 'T001077', 'T001073', 'T001007']",8
C00001980,68.13865166027747,34.06932583013874,3.8894581725468296,A,375617,39.819,8.5189,"['T001023', 'T001059', 'T001079', 'T001004', 'T001013', 'T001007']",6
C00001981,68.62189146767503,34.310945733837514,2.839538586681338,D,367016,37.2112,8.3892,"['T001031', 'T001046']",2
C00001982,76.05605846259526,38.02802923129763,3.236219659719026,D,364326,41.3846,7.4896,"['T001044', 'T001035', 'T001036']",3
C00001983,43.75597083173058,21.87798541586529,2.3139863734972894,V,422080,39.5662,7.8661,"['T001022', 'T001079', 'T001050', 'T001023', 'T001054', 'T001081', 'T001049', 'T001029']",8
C00001984,68.4715923975989,34.23579619879945,1.441174508640675,D,364326,40.5565,9.2364,"['T001033', 'T001009', 'T001012', 'T001069', 'T001077']",5
C00001985,84.0826841209795,42.04134206048975,3.491741269899435,M,530977,37.353,7.8823,"['T001066', 'T001008']",2
C00001986,14.843121654792114,7.421560827396057,3.5505342028050957,V,421802,39.7228,8.6255,"['T001013', 'T001059', 'T001079', 'T001004', 'T001007']",5
C00001987,49.505512891584424,24.752756445792212,1.8602669681778714,V,418836,40.1121,9.053,"['T001009', 'T001069', 'T001061', 'T001007', 'T001073', 'T001072', 'T001077']",7
C00001988,36.818916622769855,18.409458311384927,3.885835880984744,M,541557,39.3096,9.4387,"['T001041', 'T001082', 'T001019', 'T001099', 'T001063', 'T001094', 'T001030']",7
C00001989,15.4245159770749,7.71225798853745,3.273200205598785,V,410216,37.6785,8.8852,"['T001038', 'T001039', 'T001006', 'T001031', 'T001096']",5
C00001990,19.14830794687277,9.574153973436385,2.4285282317674555,M,510034,41.9,8.2906,"['T001044', 'T001020', 'T001091', 'T001025', 'T001071']",5
C00001991,48.14082137205944,24.07041068602972,1.578175571720711,M,515878,37.3712,8.6195,"['T001096', 'T001046', 'T001031']",3
C00001992,41.052027250812145,20.526013625406073,1.5583421341820332,M,515853,41.1231,7.5875,"['T001083', 'T001032', 'T001036']",3
C00001993,78.8467136227481,39.42335681137405,0.26323331508864456,A,375563,41.5727,9.2044,"['T001070', 'T001093', 'T001064', 'T001042', 'T001021', 'T001056', 'T001074', 'T001014']",8
C00001994,94.8821458969945,47.44107294849725,2.97174883612357,V,465807,40.7216,8.2535,"['T001076', 'T001001', 'T001090', 'T001032', 'T001065']",5
C00001995,33.23219624453215,16.616098122266074,3.071770621891234,A,377893,40.3836,8.887,"['T001077', 'T001033', 'T001040', 'T001009', 'T001069', 'T001007']",6
C00001996,21.328558886824094,10.664279443412047,2.579256217420941,A,375686,40.186,8.9379,"['T001061', 'T001009', 'T001069', 'T001007', 'T001033', 'T001072', 'T001073', 'T001077']",8
C00001997,92.585403403861,46.2927017019305,1.9631989646579053,V,412486,38.0094,7.5622,"['T001011', 'T001034', 'T001095', 'T001024', 'T001016', 'T001052', 'T001015']",7
C00001998,31.82271418329178,15.91135709164589,2.9346032660457513,A,375686,37.8116,7.6755,"['T001034', 'T001016', 'T001024', 'T001008', 'T001066', 'T001095', 'T001011', 'T001015']",8
C00001999,94.18476594198768,47.09238297099384,2.830534018261635,A,375686,40.6924,9.1493,"['T001069', 'T001033', 'T001012', 'T001076', 'T001053', 'T001009']",6
C00002000,95.02908496310874,47.51454248155437,0.7977458153962957,A,375650,37.8881,8.0,"['T001028', 'T001034', 'T001015', 'T001011', 'T001006', 'T001066', 'T001016', 'T001024', 'T001095']",9
C00002001,15.956332107441407,7.978166053720703,0.7568248121417009,V,403541,39.1633,8.8206,"['T001013', 'T001082', 'T001080', 'T001019', 'T001027', 'T001094', 'T001063', 'T001041', 'T001030', 'T001004', 'T001087']",11
C00002002,77.93169729220946,38.96584864610473,0.6569260260676097,M,524722,38.3185,8.3714,"['T001097', 'T001058', 'T001043', 'T001089', 'T001006']",5
C00002003,49.68183312187792,24.84091656093896,1.6582999162577727,M,520636,39.5288,9.31,"['T001041', 'T001094', 'T001019', 'T001099', 'T001030', 'T001073']",6
C00002004,58.97891078341016,29.48945539170508,2.2145206810147884,D,361842,40.2349,7.4149,"['T001085', 'T001005', 'T001081', 'T001045', 'T001010', 'T001017', 'T001084', 'T001026']",8
C00002005,96.7565831391531,48.37829156957655,1.1565792833867716,D,362312,38.9422,8.6879,"['T001080', 'T001043', 'T001087', 'T001058', 'T001063']",5
C00002006,17.760824343310926,8.880412171655463,1.1953562630798378,M,532479,41.5915,9.0273,"['T001014', 'T001074', 'T001068', 'T001070', 'T001056', 'T001093', 'T001003', 'T001042']",8
C00002007,92.57771125604675,46.28885562802338,3.96870850157361,D,364329,39.4529,7.6496,"['T001029', 'T001054', 'T001049', 'T001081', 'T001050', 'T001022']",6
C00002008,13.94071494096135,6.970357470480675,1.1147822509282324,M,557888,39.9994,7.5738,"['T001085', 'T001081', 'T001054', 'T001026', 'T001017', 'T001005', 'T001023', 'T001084', 'T001050']",9
C00002009,55.820571832662175,27.910285916331087,1.8013584335730015,M,512799,41.2268,7.8508,"['T001060', 'T001035', 'T001036', 'T001044', 'T001032']",5
C00002010,62.91465101827236,31.45732550913618,0.13098922630815046,V,465963,40.3353,8.3072,"['T001017', 'T001040', 'T001065', 'T001023', 'T001001', 'T001009']",6
C00002011,84.59119580633867,42.29559790316934,1.7756979294919182,V,454755,41.9733,8.863,"['T001071', 'T001014']",2
C00002012,94.31935078846202,47.15967539423101,3.0838788052813264,A,375574,40.903,9.0545,"['T001090', 'T001033', 'T001069', 'T001062', 'T001053', 'T001076']",6
C00002013,7.318759786270516,3.659379893135258,0.9484257109811778,D,364345,38.5268,8.6096,"['T001097', 'T001098', 'T001089', 'T001058', 'T001087', 'T001027', 'T001037', 'T001043']",8
C00002014,43.86151516926055,21.930757584630275,0.473760004893931,M,512556,40.1758,8.4091,"['T001040', 'T001017', 'T001007', 'T001009', 'T001023']",5
C00002015,50.560333810074084,25.280166905037042,2.9215305672654126,D,361841,41.1504,9.4036,"['T001056', 'T001021', 'T001064', 'T001042', 'T001053']",5
C00002016,19.15970103492669,9.579850517463345,0.8409037759260247,V,445962,38.0385,7.4311,"['T001034', 'T001024', 'T001011', 'T001052', 'T001015', 'T001016']",6
C00002017,84.62157344882121,42.310786724410605,1.62949538497856,V,466527,40.5433,7.8475,"['T001026', 'T001032', 'T001085', 'T001083', 'T001010', 'T001017', 'T001001', 'T001005']",8
C00002018,24.109756526624977,12.054878263312489,0.38897720840517813,V,464409,39.0102,8.072,"['T001057', 'T001029', 'T001049', 'T001027', 'T001055', 'T001088']",6
C00002019,79.42011089012345,39.71005544506173,3.8734523673799814,A,375686,37.67,7.6222,"['T001008', 'T001034', 'T001015', 'T001011', 'T001066', 'T001016']",6
C00002020,95.60516305799231,47.80258152899616,3.606406108301079,D,364343,38.6332,9.0529,"['T001043', 'T001075', 'T001048', 'T001087', 'T001080', 'T001058']",6
C00002021,21.94568533939592,10.97284266969796,1.4682308045353922,D,364082,37.7428,8.6339,"['T001028', 'T001066', 'T001006', 'T001097', 'T001031', 'T001096']",6
C00002022,52.537950830146556,26.268975415073278,2.0067527600022985,M,515635,37.7568,8.6924,"['T001096', 'T001097', 'T001089', 'T001028', 'T001006']",5
C00002023,41.18371110473544,20.59185555236772,3.340772343132881,D,360063,39.6205,8.7823,"['T001004', 'T001013', 'T001030', 'T001059', 'T001007', 'T001079', 'T001094']",7
C00002024,75.35033471457214,37.67516735728607,1.6531690628326978,A,375584,41.9731,9.2277,"['T001014', 'T001070']",2
C00002025,90.73875035439292,45.36937517719646,3.5394304698866086,V,454648,41.1426,7.4082,"['T001036', 'T001083']",2
C00002026,58.81885529218014,29.40942764609007,3.950634675490036,V,466527,38.0341,9.256,"['T001039', 'T001086', 'T001075', 'T001097', 'T001018', 'T001002', 'T001048', 'T001047', 'T001089']",9
C00002027,38.31822197310875,19.159110986554374,3.507661895644215,V,412486,40.0953,9.3143,"['T001072', 'T001007', 'T001073', 'T001077', 'T001061']",5
C00002028,98.88663037769813,49.44331518884906,2.6657075972771564,M,547260,39.3777,7.4024,['T001050'],1
C00002029,60.0426789893008,30.0213394946504,1.4725103602177478,M,510017,41.2543,9.3902,"['T001074', 'T001042', 'T001070', 'T001021', 'T001056', 'T001064']",6
C00002030,83.98407513773459,41.992037568867296,0.9945241734179318,A,377893,39.754,9.4068,"['T001099', 'T001072', 'T001073', 'T001030', 'T001061', 'T001077', 'T001094']",7
C00002031,85.28774008711427,42.643870043557136,3.2674106443426814,V,440639,37.4426,9.1793,"['T001078', 'T001038', 'T001039', 'T001031', 'T001067']",5
C00002032,76.21493254314542,38.10746627157271,2.3273957071796945,V,447545,41.8147,8.9009,"['T001014', 'T001071', 'T001091', 'T001070', 'T001064', 'T001042', 'T001074']",7
C00002033,12.066400154564057,6.033200077282029,0.11750418969263654,A,375570,37.0142,9.1074,"['T001046', 'T001067', 'T001078']",3
C00002034,88.67548597715522,44.33774298857761,2.655539451828712,M,547260,37.2795,9.3181,"['T001078', 'T001067', 'T001038']",3
C00002035,43.56677141475715,21.783385707378574,3.493480681645869,D,361848,39.4761,8.0874,"['T001079', 'T001088', 'T001004', 'T001022', 'T001029', 'T001050', 'T001054']",7
C00002036,55.57800933914563,27.789004669572815,0.5017417159538802,V,422239,42.0578,8.3507,"['T001071', 'T001020']",2
C00002037,37.723234873200724,18.861617436600362,1.12311838607972,A,375618,39.0864,8.3369,"['T001029', 'T001013', 'T001049', 'T001027', 'T001022']",5
C00002038,43.23242840080131,21.616214200400655,1.1468377821487796,A,375561,41.8014,9.105,"['T001070', 'T001071', 'T001056', 'T001042', 'T001074', 'T001064', 'T001014']",7
C00002039,57.87715213266238,28.93857606633119,3.98344912945233,V,412489,42.1428,8.9212,['T001071'],1
C00002040,80.85733122669676,40.42866561334838,2.286081112349738,A,375617,39.9724,7.4416,"['T001017', 'T001005', 'T001081', 'T001050', 'T001023']",5
C00002041,14.70270186489006,7.35135093244503,2.8669435054722556,D,364342,40.1511,7.5317,"['T001085', 'T001081', 'T001054', 'T001045', 'T001005', 'T001023', 'T001026', 'T001084', 'T001017']",9
C00002042,25.025190703831505,12.512595351915753,0.011520944435523983,V,412487,38.0507,8.4547,"['T001096', 'T001089', 'T001011', 'T001015', 'T001006', 'T001095']",6
C00002043,46.94130046115895,23.470650230579476,2.5495886629524676,A,375686,40.0034,7.8055,"['T001017', 'T001085', 'T001084', 'T001050', 'T001054', 'T001081']",6
C00002044,80.50525254668477,40.252626273342386,0.174429150125182,V,412487,40.1902,9.2314,"['T001012', 'T001077', 'T001009', 'T001073', 'T001072', 'T001069']",6
C00002045,60.37769338738534,30.18884669369267,3.0381702705047373,M,524724,37.7104,7.4778,"['T001008', 'T001016', 'T001034']",3
C00002046,93.17909770431964,46.58954885215982,2.1902777523756365,A,375563,40.1252,7.8471,"['T001040', 'T001026', 'T001085', 'T001084', 'T001054', 'T001023', 'T001081', 'T001005', 'T001017']",9
C00002047,64.02779406304319,32.013897031521594,2.159869675694826,V,410344,41.8706,8.1244,"['T001020', 'T001091', 'T001025', 'T001071', 'T001044']",5
C00002048,61.92363321126005,30.961816605630023,2.9223288104084424,D,364113,40.18,7.4152,"['T001005', 'T001045', 'T001081', 'T001026', 'T001085', 'T001017', 'T001084']",7
C00002049,31.602630451135745,15.801315225567873,3.9512634044679396,M,510061,41.7558,7.9446,"['T001025', 'T001044', 'T001060', 'T001035', 'T001020']",5
C00002050,76.98659925633265,38.493299628166326,1.9406288391516568,D,364343,40.9883,7.7601,"['T001083', 'T001036', 'T001065', 'T001010', 'T001045', 'T001032']",6
C00002051,28.368461350760377,14.184230675380189,2.3845061142361352,A,377893,41.9756,8.4387,"['T001071', 'T001091', 'T001020']",3
C00002052,80.70391701923047,40.35195850961524,1.22618591393034,A,375574,37.1791,8.2618,"['T001046', 'T001008', 'T001031']",3
C00002053,39.96945273676538,19.98472636838269,1.9633287429446384,A,375563,39.1334,8.8626,"['T001082', 'T001063', 'T001019', 'T001041', 'T001027', 'T001080']",6
C00002054,34.038686215826424,17.019343107913212,1.064651407879325,D,360038,37.6206,8.893,"['T001039', 'T001031', 'T001096', 'T001046', 'T001038']",5
C00002055,97.14571361407558,48.57285680703779,3.1934170578930714,D,360041,41.071,8.7236,"['T001003', 'T001074', 'T001092', 'T001076', 'T001068', 'T001090', 'T001062', 'T001021', 'T001093']",9
C00002056,27.129712944759437,13.564856472379718,2.2182318065194564,V,415170,39.0633,9.2673,"['T001063', 'T001019', 'T001094', 'T001099', 'T001082', 'T001030']",6
C00002057,48.86764667105335,24.433823335526675,0.8027408179798918,D,360038,38.1235,8.1074,"['T001015', 'T001098', 'T001006', 'T001028', 'T001024', 'T001011', 'T001095', 'T001037', 'T001034', 'T001016']",10
C00002058,44.950924778979754,22.475462389489877,2.7318210215240724,V,410216,40.6847,7.8191,"['T001010', 'T001032', 'T001045', 'T001065', 'T001001']",5
C00002059,20.70871791321889,10.354358956609445,0.7972635837213136,A,375563,41.5565,8.9268,"['T001074', 'T001042', 'T001003', 'T001014', 'T001064', 'T001093']",6
C00002060,54.57812210035343,27.289061050176716,3.376219063012393,A,375570,38.3349,7.5107,"['T001051', 'T001052', 'T001000', 'T001024', 'T001016', 'T001034']",6
C00002061,93.3303707026252,46.6651853513126,0.17452748516113825,V,412489,39.2478,8.2621,"['T001079', 'T001013', 'T001055', 'T001088', 'T001004', 'T001049', 'T001029', 'T001027', 'T001022']",9
C00002062,54.792962710298426,27.396481355149213,2.4755879159292737,M,512799,41.3874,8.0026,"['T001003', 'T001044', 'T001091', 'T001035', 'T001036', 'T001092', 'T001060', 'T001020']",8
C00002063,41.86440531469163,20.932202657345815,3.6521905343002197,A,375617,40.7818,7.7756,"['T001001', 'T001083', 'T001045', 'T001065', 'T001032', 'T001010']",6
C00002064,28.953285031638522,14.476642515819261,1.5265857049216796,M,526819,37.7448,9.2555,"['T001096', 'T001002', 'T001039', 'T001086', 'T001047', 'T001018', 'T001038']",7
C00002065,30.594351838451832,15.297175919225916,0.8316803146108205,M,510242,38.8738,7.5076,"['T001088', 'T001057', 'T001051', 'T001055', 'T001000']",5
C00002066,19.16924662882912,9.58462331441456,1.476518995117278,V,406265,41.0096,8.302,"['T001032', 'T001090', 'T001003', 'T001068', 'T001092', 'T001060', 'T001065', 'T001062', 'T001076']",9
C00002067,24.56713494953755,12.283567474768775,3.2258478709361826,V,454755,41.3217,8.6118,"['T001042', 'T001021', 'T001074', 'T001014', 'T001092', 'T001093', 'T001062', 'T001068', 'T001060', 'T001003']",10
C00002068,70.4881390355599,35.24406951777995,0.4336986637020068,A,375562,40.6395,8.2251,"['T001090', 'T001001', 'T001065', 'T001076', 'T001040', 'T001032']",6
C00002069,93.70949427968462,46.85474713984231,2.81298275537623,M,524724,40.2867,8.0176,"['T001001', 'T001040', 'T001005', 'T001085', 'T001023', 'T001017', 'T001026', 'T001084']",8
C00002070,65.72059892455695,32.860299462278476,0.3726830789653435,D,364321,41.1784,7.5534,"['T001035', 'T001083', 'T001032', 'T001036']",4
C00002071,60.868628159141316,30.434314079570658,1.5253961104539426,A,375617,41.8172,7.982,"['T001071', 'T001020', 'T001060', 'T001035', 'T001025', 'T001044']",6
C00002072,22.750657250152933,11.375328625076467,3.6550773629358164,V,404829,38.3037,9.0064,"['T001002', 'T001097', 'T001075', 'T001047', 'T001086', 'T001048', 'T001058', 'T001089', 'T001098', 'T001043', 'T001018']",11
C00002073,47.58581291660606,23.79290645830303,0.9189886344056735,V,411701,41.367,8.9925,"['T001056', 'T001042', 'T001003', 'T001091', 'T001062', 'T001092', 'T001074', 'T001093', 'T001064', 'T001068', 'T001014', 'T001021']",12
C00002074,23.488122197810615,11.744061098905307,3.8984564628623555,M,520629,40.9402,8.8165,"['T001093', 'T001068', 'T001062', 'T001021', 'T001033', 'T001090', 'T001069', 'T001076']",8
C00002075,80.11192072945275,40.055960364726374,3.494522570771691,V,465807,37.1654,9.2641,"['T001067', 'T001078', 'T001038']",3
C00002076,35.0983455873438,17.5491727936719,0.29643241345445226,M,542858,39.1825,7.9899,"['T001049', 'T001088', 'T001029', 'T001022', 'T001057', 'T001055', 'T001079', 'T001013']",8
C00002077,33.103308969338215,16.551654484669108,2.578769863295436,A,375574,37.64,9.1362,"['T001039', 'T001096', 'T001086', 'T001067', 'T001038']",5
C00002078,10.548401590564342,5.274200795282171,0.8163963595596151,V,464408,39.8907,7.4302,"['T001081', 'T001017', 'T001023', 'T001026', 'T001005', 'T001050', 'T001084', 'T001054', 'T001085']",9
C00002079,99.6724739186854,49.8362369593427,0.1598096447686186,M,524725,41.1887,8.4368,"['T001091', 'T001092', 'T001062', 'T001021', 'T001076', 'T001093', 'T001044', 'T001060', 'T001090', 'T001068', 'T001003']",11
C00002080,92.30599195086626,46.15299597543313,2.1191994380895403,M,515635,42.0708,8.5445,['T001071'],1
C00002081,91.78794941879474,45.89397470939737,2.5981888209158037,V,430504,40.0752,8.4253,"['T001017', 'T001040', 'T001059', 'T001023', 'T001007', 'T001009']",6
C00002082,46.175159270643405,23.087579635321703,0.5354508636248849,A,375574,40.0878,8.9273,"['T001009', 'T001072', 'T001007', 'T001073', 'T001077', 'T001061']",6
C00002083,72.7722691958855,36.38613459794275,2.254774270050892,A,375574,40.1524,8.3844,"['T001023', 'T001040', 'T001007', 'T001009', 'T001017']",5
C00002084,57.97822920968212,28.98911460484106,1.0412423118471494,A,375617,37.0653,9.28,"['T001078', 'T001067']",2
C00002085,30.326582406185093,15.163291203092546,3.138857454898855,A,375581,41.4642,8.0888,"['T001068', 'T001092', 'T001020', 'T001091', 'T001036', 'T001044', 'T001003', 'T001060']",8
C00002086,34.029415280891996,17.014707640445998,0.11755219854383236,V,460341,38.0785,8.9148,"['T001048', 'T001047', 'T001039', 'T001075', 'T001018', 'T001086', 'T001098', 'T001097', 'T001002', 'T001089', 'T001006', 'T001096']",12
C00002087,9.345080172998857,4.672540086499429,3.367500083752896,A,375562,38.4898,7.4704,"['T001000', 'T001052', 'T001051']",3
C00002088,88.08814740695247,44.044073703476236,2.795429176865626,A,375561,41.3585,8.9372,"['T001074', 'T001068', 'T001056', 'T001092', 'T001021', 'T001064', 'T001093', 'T001003', 'T001062', 'T001014', 'T001091', 'T001042']",12
C00002089,56.69675601231722,28.34837800615861,2.0087560378193805,M,515857,39.5775,8.9458,"['T001007', 'T001099', 'T001004', 'T001059', 'T001094', 'T001030', 'T001019', 'T001013']",8
C00002090,73.27614135924304,36.63807067962152,1.056711522219382,A,375584,37.4411,7.5844,['T001008'],1
C00002091,6.547950821320174,3.273975410660087,0.0027839017753059636,A,377893,39.8139,9.302,"['T001072', 'T001073', 'T001077', 'T001094', 'T001007', 'T001030', 'T001061', 'T001099']",8
C00002092,26.86445438914875,13.432227194574375,1.6353612663116888,A,375601,38.9524,8.5682,"['T001027', 'T001087', 'T001058', 'T001063', 'T001004', 'T001080', 'T001043']",7
C00002093,69.61471958315035,34.80735979157517,1.2045411872028322,D,361839,41.1497,7.5806,"['T001036', 'T001083', 'T001032']",3
C00002094,95.29077510125332,47.64538755062666,1.164002970951151,D,360046,37.7968,8.7257,"['T001086', 'T001039', 'T001097', 'T001096', 'T001006', 'T001089', 'T001028']",7
C00002095,80.9269320034868,40.4634660017434,0.6345259189556547,D,360051,37.9477,8.8203,"['T001048', 'T001086', 'T001097', 'T001028', 'T001089', 'T001096', 'T001006', 'T001039']",8
C00002096,26.32935648583487,13.164678242917436,2.119277588501909,V,430503,40.2162,8.1189,"['T001026', 'T001017', 'T001001', 'T001023', 'T001040', 'T001085', 'T001005']",7
C00002097,64.00731821595735,32.00365910797868,2.7743875094483332,M,524724,42.0434,8.1693,"['T001071', 'T001025', 'T001020']",3
C00002098,23.311615119308097,11.655807559654049,2.0035318054905575,D,364342,39.0127,8.9401,"['T001082', 'T001019', 'T001027', 'T001080', 'T001087', 'T001063', 'T001041']",7
C00002099,62.20707418345065,31.103537091725325,2.480391108528112,V,403642,40.5046,8.7478,"['T001090', 'T001076', 'T001009', 'T001040', 'T001033', 'T001069']",6
C00002100,73.33663560374372,36.66831780187186,1.4927903042247737,D,361838,39.3584,7.7662,"['T001022', 'T001050', 'T001088', 'T001049', 'T001079', 'T001029']",6
C00002101,42.80256484209912,21.40128242104956,1.0921590343050847,M,528069,37.76,7.7147,"['T001015', 'T001016', 'T001034', 'T001095', 'T001008', 'T001066', 'T001011']",7
C00002102,20.607668388891366,10.303834194445683,3.568654933826549,M,526819,37.7272,8.6782,"['T001031', 'T001006', 'T001097', 'T001028', 'T001096']",5
C00002103,68.24898066747028,34.12449033373514,2.999177976579511,D,364111,38.3764,8.7546,"['T001097', 'T001098', 'T001058', 'T001048', 'T001043', 'T001089', 'T001075', 'T001037']",8
C00002104,21.96297638101344,10.98148819050672,2.2548096776475357,A,375584,38.1647,8.0742,"['T001028', 'T001016', 'T001006', 'T001095', 'T001015', 'T001052', 'T001024', 'T001037', 'T001011', 'T001034', 'T001098']",11
C00002105,19.761310486470574,9.880655243235287,0.753679530504205,A,375686,41.9396,8.3055,"['T001020', 'T001025', 'T001071', 'T001091']",4
C00002106,47.030538159960216,23.515269079980108,2.3793580946563213,A,375562,37.3167,8.7828,"['T001038', 'T001046', 'T001031']",3
C00002107,9.554864467847361,4.7774322339236805,0.779142988110856,V,465964,37.7547,8.9371,"['T001097', 'T001096', 'T001006', 'T001086', 'T001038', 'T001089', 'T001039']",7
C00002108,57.84014611895045,28.920073059475225,3.2231262470747857,V,477946,40.666,7.7359,"['T001085', 'T001083', 'T001010', 'T001001', 'T001065']",5
C00002109,32.87519305509544,16.43759652754772,3.660917190097117,A,375617,38.8832,8.6141,"['T001027', 'T001087', 'T001063', 'T001058', 'T001080', 'T001043']",6
C00002110,25.202161459832876,12.601080729916438,3.7323457415717436,V,403567,38.8122,8.0348,"['T001051', 'T001000', 'T001057', 'T001027', 'T001037', 'T001055', 'T001088']",7
C00002111,27.877430715781966,13.938715357890983,0.614282659476193,V,448522,40.3996,7.9833,"['T001085', 'T001045', 'T001010', 'T001023', 'T001005', 'T001065']",6
C00002112,85.48876696094162,42.74438348047081,3.777408067098117,D,361480,38.8426,8.6471,"['T001063', 'T001043', 'T001087', 'T001080', 'T001027', 'T001037', 'T001058']",7
C00002113,77.82441168711489,38.912205843557444,2.777562473873082,V,423735,42.0115,7.9417,"['T001025', 'T001020']",2
C00002114,68.83706581232556,34.41853290616278,3.0369849098855246,V,410216,41.1146,8.8148,"['T001068', 'T001021', 'T001093', 'T001090', 'T001092', 'T001076', 'T001003', 'T001074', 'T001062']",9
C00002115,46.337778200864626,23.168889100432313,2.892804926158335,M,518988,38.8556,7.7148,"['T001088', 'T001000', 'T001057', 'T001051', 'T001055']",5
C00002116,60.20158023401734,30.10079011700867,0.9172250621799667,D,364341,40.781,8.4346,"['T001062', 'T001076', 'T001065', 'T001090', 'T001001', 'T001032', 'T001033']",7
C00002117,27.31965630888989,13.659828154444945,0.17543005416319613,D,361800,38.8638,8.9901,"['T001080', 'T001063', 'T001082', 'T001027', 'T001087', 'T001043']",6
C00002118,54.552592313013804,27.276296156506902,2.1674079521701977,A,375562,41.6365,7.9032,"['T001044', 'T001035', 'T001020', 'T001036', 'T001060']",5
C00002119,45.81981575607123,22.909907878035614,3.51082123132317,M,524724,38.5378,8.1593,"['T001024', 'T001000', 'T001037', 'T001098', 'T001052', 'T001058', 'T001051', 'T001055']",8
C00002120,51.999232336391856,25.999616168195928,0.971201453713276,V,430503,38.4766,8.2243,"['T001037', 'T001058', 'T001095', 'T001098', 'T001024']",5
C00002121,94.50978628163227,47.25489314081614,2.922138085208013,A,375686,41.6848,9.2894,"['T001070', 'T001074', 'T001056', 'T001042', 'T001014', 'T001064', 'T001021']",7
C00002122,40.981851616398735,20.490925808199368,3.282376687792695,M,518988,37.7204,7.7546,"['T001095', 'T001034', 'T001008', 'T001066', 'T001011', 'T001016', 'T001015']",7
C00002123,86.25677389729667,43.128386948648334,0.7620569080964907,D,364341,37.7169,7.4109,"['T001016', 'T001034', 'T001008']",3
C00002124,69.3433073991666,34.6716536995833,1.6463740988611022,M,524725,38.1007,7.7357,"['T001016', 'T001024', 'T001034', 'T001052', 'T001011', 'T001095', 'T001015']",7
C00002125,80.70034390145825,40.35017195072913,1.1833777932719056,A,375570,38.7697,7.5718,"['T001000', 'T001088', 'T001052', 'T001055', 'T001051', 'T001057']",6
C00002126,25.884691478343257,12.942345739171628,2.8842632577101774,V,460341,37.6785,7.5872,"['T001015', 'T001066', 'T001008', 'T001034', 'T001016']",5
C00002127,17.689924925840863,8.844962462920432,0.8627339575472348,A,375570,38.5213,8.0303,"['T001095', 'T001000', 'T001051', 'T001098', 'T001055', 'T001037', 'T001024', 'T001058']",8
C00002128,20.769483084231535,10.384741542115767,3.8265996436179788,M,518838,38.3287,8.612,"['T001043', 'T001089', 'T001098', 'T001037', 'T001048', 'T001075', 'T001097', 'T001028', 'T001058']",9
C00002129,65.46877228059216,32.73438614029608,2.9182029806270307,V,460340,38.2339,8.7974,"['T001086', 'T001089', 'T001043', 'T001097', 'T001058', 'T001098', 'T001048', 'T001028', 'T001075']",9
